4,0.1,5,0.055786,93.617
4,0.1,10,0.093048,87.954
4,0.1,15,0.14244,83.712
4,0.1,20,0.18088,82.402
4,0.1,25,0.23129,81.42
4,0.2,5,0.051418,94.693
4,0.2,10,0.09428,87.145
4,0.2,15,0.13785,84.105
4,0.2,20,0.18611,83.305
4,0.2,25,0.23454,81.581
4,0.4,5,0.050554,91.875
4,0.4,10,0.094353,89.565
4,0.4,15,0.13365,84.127
4,0.4,20,0.17995,82.603
4,0.4,25,0.21824,81.028
4,0.6,5,0.073894,85.757
4,0.6,10,0.12962,81.683
4,0.6,15,0.1842,79.053
4,0.6,20,0.24258,79.099
4,0.6,25,0.28318,77.674
8,0.1,5,0.097045,88.8
8,0.1,10,0.17925,84.227
8,0.1,15,0.25756,82.57
8,0.1,20,0.33875,82.727
8,0.1,25,0.39546,82.643
8,0.2,5,0.1103,89.981
8,0.2,10,0.17326,86.642
8,0.2,15,0.24873,83.763
8,0.2,20,0.32891,82.025
8,0.2,25,0.40305,81.078
8,0.4,5,0.12919,83.106
8,0.4,10,0.24644,79.837
8,0.4,15,0.33661,80.08
8,0.4,20,0.41683,77.857
8,0.4,25,0.52187,78.509
8,0.6,5,0.14367,82.705
8,0.6,10,0.27057,77.622
8,0.6,15,0.34897,78.29
8,0.6,20,0.45408,75.72
8,0.6,25,0.57383,74.938
16,0.1,5,0.17628,86.325
16,0.1,10,0.31582,82.971
16,0.1,15,0.44087,81.442
16,0.1,20,0.61792,79.355
16,0.1,25,0.7054,79.173
16,0.2,5,0.21953,82.966
16,0.2,10,0.40448,80.238
16,0.2,15,0.55083,78.57
16,0.2,20,0.81562,77.122
16,0.2,25,1.0012,77.275
16,0.4,5,0.24633,79.894
16,0.4,10,0.43688,77.486
16,0.4,15,0.65589,75.353
16,0.4,20,0.80319,74.866
16,0.4,25,0.95378,75.313
16,0.6,5,0.25474,78.495
16,0.6,10,0.45292,77.23
16,0.6,15,0.6033,75.55
16,0.6,20,0.79441,73.047
16,0.6,25,0.92259,74.123
32,0.1,5,0.42694,79.791
32,0.1,10,0.81518,78.198
32,0.1,15,0.99171,78.085
32,0.1,20,1.4193,77.374
32,0.1,25,1.6943,75.777
32,0.2,5,0.48565,76.338
32,0.2,10,0.85682,75.397
32,0.2,15,1.1223,74.168
32,0.2,20,1.4136,74.53
32,0.2,25,1.8188,73.112
32,0.4,5,0.46596,76.461
32,0.4,10,0.86095,73.968
32,0.4,15,1.1557,72.871
32,0.4,20,1.5649,72.315
32,0.4,25,1.8636,71.317
32,0.6,5,0.5471,75.273
32,0.6,10,0.94624,73.055
32,0.6,15,1.3025,71.228
32,0.6,20,1.5235,70.984
32,0.6,25,1.842,71.339
48,0.1,5,0.60484,77.859
48,0.1,10,1.1003,76.471
48,0.1,15,1.6387,75.958
48,0.1,20,2.0205,74.821
48,0.1,25,2.5673,73.486
48,0.2,5,0.69829,75.751
48,0.2,10,1.2263,74.553
48,0.2,15,1.6492,74.186
48,0.2,20,2.2159,73.061
48,0.2,25,2.6354,72.173
48,0.4,5,0.7151,74.745
48,0.4,10,1.3214,71.991
48,0.4,15,1.7074,71.735
48,0.4,20,2.3245,71.44
48,0.4,25,2.5744,70.889
48,0.6,5,0.72914,72.792
48,0.6,10,1.4151,71.045
48,0.6,15,1.7406,71.601
48,0.6,20,2.3062,70.388
48,0.6,25,2.7909,69.797
