4,0.1,5,0.060905,89.834
4,0.1,10,0.10215,87.562
4,0.1,15,0.14004,87.247
4,0.1,20,0.16544,84.478
4,0.1,25,0.18636,84.719
4,0.2,5,0.054346,88.861
4,0.2,10,0.083328,89.623
4,0.2,15,0.14562,85.231
4,0.2,20,0.16323,85.053
4,0.2,25,0.229,83.043
4,0.4,5,0.046932,96.828
4,0.4,10,0.09689,90.429
4,0.4,15,0.12796,86.734
4,0.4,20,0.16859,85.393
4,0.4,25,0.20694,80.059
4,0.6,5,0.0832,85.63
4,0.6,10,0.13134,82.938
4,0.6,15,0.16432,82.046
4,0.6,20,0.20642,79.487
4,0.6,25,0.33479,76.3
8,0.1,5,0.09215,89.566
8,0.1,10,0.17511,84.484
8,0.1,15,0.21695,88.121
8,0.1,20,0.31663,79.464
8,0.1,25,0.41484,82.149
8,0.2,5,0.089874,86.752
8,0.2,10,0.17973,85.543
8,0.2,15,0.23694,82.437
8,0.2,20,0.3191,84.988
8,0.2,25,0.34144,78.63
8,0.4,5,0.12988,83.761
8,0.4,10,0.23717,81.422
8,0.4,15,0.32468,79.548
8,0.4,20,0.4205,78.396
8,0.4,25,0.57159,76.819
8,0.6,5,0.12158,88.69
8,0.6,10,0.25895,81.14
8,0.6,15,0.33841,77.747
8,0.6,20,0.50994,75.565
8,0.6,25,0.53482,77.153
16,0.1,5,0.16469,84.306
16,0.1,10,0.30477,85.237
16,0.1,15,0.46515,81.662
16,0.1,20,0.48597,78.919
16,0.1,25,0.79713,79.648
16,0.2,5,0.20936,87.204
16,0.2,10,0.41594,80.945
16,0.2,15,0.60231,75.404
16,0.2,20,0.76686,78.084
16,0.2,25,1.0811,76.444
16,0.4,5,0.26538,81.958
16,0.4,10,0.5357,76.264
16,0.4,15,0.59089,75.933
16,0.4,20,0.78261,74.329
16,0.4,25,1.0213,74.762
16,0.6,5,0.24996,81.59
16,0.6,10,0.44787,76.755
16,0.6,15,0.65897,74.978
16,0.6,20,0.77413,73.378
16,0.6,25,0.97667,73.666
32,0.1,5,0.41395,80.466
32,0.1,10,0.88499,78.481
32,0.1,15,1.2268,78.481
32,0.1,20,1.3952,76.272
32,0.1,25,1.7379,76.668
32,0.2,5,0.53708,75.096
32,0.2,10,0.82602,74.426
32,0.2,15,1.1087,75.99
32,0.2,20,1.2958,75.073
32,0.2,25,1.8584,72.293
32,0.4,5,0.49337,77.891
32,0.4,10,0.85081,73.409
32,0.4,15,1.1638,74.614
32,0.4,20,1.5419,72.508
32,0.4,25,1.8805,71.803
32,0.6,5,0.52273,73.753
32,0.6,10,0.86942,73.833
32,0.6,15,1.3481,71.443
32,0.6,20,1.4895,70.831
32,0.6,25,2.0781,70.243
48,0.1,5,0.61897,77.37
48,0.1,10,1.1337,74.859
48,0.1,15,1.5914,74.085
48,0.1,20,2.1252,73.912
48,0.1,25,2.1745,74.751
48,0.2,5,0.63572,75.989
48,0.2,10,1.1208,74.291
48,0.2,15,1.4718,72.273
48,0.2,20,2.5899,71.439
48,0.2,25,2.616,71.673
48,0.4,5,0.63239,78.95
48,0.4,10,1.1685,72.312
48,0.4,15,1.8158,71.68
48,0.4,20,2.4372,69.532
48,0.4,25,3.0615,71.218
48,0.6,5,0.73454,73.018
48,0.6,10,1.2812,72.511
48,0.6,15,1.9555,70.595
48,0.6,20,2.2354,71.098
48,0.6,25,2.6467,69.576
