16,0.8,10,0.42063,75.657
64,0.2,25,1.0099,85.222
8,0.4,75,1.0918,78.315
64,0.6,25,0.29936,83.661
32,0.2,75,1.3016,78.702
16,0.8,75,1.1389,64.844
64,0.4,75,2.1877,83.434
16,0.1,25,0.096067,86.957
16,0.4,25,0.21347,82.476
32,0.4,50,0.98736,75.882
8,0.2,25,0.24263,78.342
64,0.8,10,0.18288,71.504
64,0.6,10,0.17318,77.719
16,0.6,75,0.85432,83.91
96,0.1,25,0.79535,73.811
16,0.1,75,0.70197,80.597
64,0.1,100,3.8723,75.563
64,0.6,100,7.4975,64.844
64,0.1,75,4.5479,82.691
8,0.2,50,0.29792,93.141
64,0.1,25,0.89177,76.687
64,0.8,100,4.9087,64.844
16,0.6,100,1.4778,84.646
16,0.6,50,1.1724,81.759
64,0.8,50,2.565,74.294
8,0.1,10,0.023167,109
16,0.4,50,0.60013,82.691
8,0.8,100,1.1224,75.657
8,0.1,10,0.029294,88.754
32,0.8,50,1.2596,75.657
32,0.6,10,0.10161,84.778
16,0.2,100,1.8339,78.337
96,0.6,50,2.4034,69.191
32,0.6,10,0.13327,100.39
16,0.1,10,0.048455,84.069
96,0.6,75,6.795,68.83
16,0.8,100,1.3341,64.844
16,0.4,25,0.26681,86.21
96,0.2,25,0.63338,82.177
8,0.4,75,0.6847,75.657
32,0.2,50,1.6988,70.08
32,0.1,100,2.4579,76.584
64,0.8,75,4.7116,74.58
16,0.2,100,2.0632,76.546
16,0.4,25,0.63441,70.08
16,0.8,10,0.13173,81.299
64,0.2,75,4.2571,64.844
96,0.6,75,5.1912,75.657
64,0.8,25,1.71,68.758
8,0.4,50,0.024304,104.53
64,0.6,75,3.417,69.191
8,0.6,10,0.025048,103.96
64,0.4,25,0.36463,94.304
8,0.1,100,0.48888,81.436
16,0.1,50,0.39411,86.006
32,0.4,10,0.096719,88.719
32,0.4,75,1.6046,75.882
16,0.6,75,1.2494,85.679
96,0.1,100,5.3651,75.58
16,0.2,25,0.36316,91.23
96,0.4,50,2.5695,76.584
16,0.1,25,0.14148,94.167
16,0.4,50,0.41306,84.268
16,0.6,50,0.99975,75.563
16,0.2,10,0.035373,92.995
64,0.2,75,1.7791,79.796
96,0.8,100,5.5182,69.583
32,0.1,25,0.53338,78.315
32,0.4,25,0.71247,77
64,0.6,10,0.18544,79.322
96,0.1,75,5.9627,64.844
32,0.8,10,0.19267,76.687
64,0.1,75,2.2601,74.294
96,0.6,10,0.24317,82.172
32,0.6,50,0.59287,76.33
96,0.6,50,2.8155,64.844
8,0.1,75,0.43539,82.691
32,0.2,10,0.12108,81.258
8,0.4,50,0.089589,92.399
16,0.1,75,0.64988,70.08
96,0.4,75,2.8749,79.024
8,0.8,25,0.052201,91.23
64,0.6,100,3.0604,76.546
16,0.2,50,0.40857,90.208
96,0.1,50,3.7728,73.811
8,0.6,25,0.257,79.417
16,0.1,75,0.66304,99.317
32,0.2,75,0.54749,75.882
96,0.2,50,3.7234,64.844
16,0.8,100,1.0384,77.59
64,0.8,50,3.2774,68.758
8,0.2,25,0.098576,92.373
64,0.1,100,6.105,74.294
16,0.2,25,0.17514,86.447
8,0.2,75,0.40135,91.1
16,0.4,10,0.031292,99.376
8,0.2,10,0.0642,115.9
96,0.1,50,1.4156,79.364
96,0.2,25,0.406,84.444
64,0.6,25,1.4439,75.877
64,0.1,10,0.17076,84.268
96,0.6,25,1.311,75.563
32,0.6,75,1.14,78.342
16,0.2,100,0.82748,84.268
64,0.2,10,0.18656,88.565
32,0.6,25,0.23186,83.968
32,0.6,75,1.9529,78.342
32,0.8,100,3.412,73.811
16,0.6,10,0.24819,79.571
8,0.6,100,0.1677,78.315
32,0.6,75,1.0386,73.395
96,0.6,75,4.8583,64.844
8,0.2,50,0.14691,104.73
96,0.1,75,4.984,75.657
64,0.1,25,0.81702,81.815
32,0.4,75,1.3405,82.691
96,0.8,75,7.7133,64.844
8,0.1,10,0.012676,82.381
8,0.2,75,0.77365,77.59
96,0.2,50,1.261,73.811
8,0.2,75,0.51801,75.558
96,0.2,75,7.3088,64.844
16,0.8,25,0.22807,87.853
16,0.4,10,0.073786,84.365
16,0.6,100,1.5986,70.08
8,0.4,100,0.53006,78.315
8,0.8,75,0.596,87.572
8,0.8,50,0.67444,78.342
96,0.2,25,0.80348,77.245
64,0.4,25,0.65908,78.596
8,0.6,75,0.59256,89.448
64,0.8,75,2.8495,64.844
96,0.2,50,1.0176,88.23
96,0.6,25,1.8581,64.844
96,0.1,50,1.4324,76.97
32,0.1,25,0.22624,81.073
8,0.2,75,0.50381,85.479
8,0.1,25,0.11015,92.377
96,0.2,75,4.2415,73.979
16,0.8,100,1.0883,68.758
16,0.8,50,0.61784,78.118
64,0.6,100,4.3016,76.546
64,0.6,100,4.7264,75.877
8,0.6,50,0.38286,83.788
96,0.6,50,10.636,64.844
16,0.6,100,0.96086,73.811
32,0.8,25,0.84841,65.08
96,0.2,10,0.22219,83.269
64,0.8,100,3.2988,69.191
64,0.6,25,1.134,84.124
16,0.1,50,0.6128,72.231
