48,0.8,30,1.7142,74.294
64,0.3,40,3.7535,73.979
72,0.6,10,1.11,64.844
96,0.1,40,8.7411,75.657
48,0.3,10,0.49458,79.936
64,0.5,40,4.7578,64.844
48,0.6,40,1.9328,70.08
32,0.5,20,1.1158,71.141
48,0.6,15,0.91355,76.584
96,0.6,30,3.0112,64.844
32,0.8,20,1.6563,75.657
8,0.3,30,0.2344,84.846
48,0.1,10,0.59325,75.882
32,0.8,10,0.64287,64.844
32,0.3,20,1.6234,64.844
72,0.8,15,1.5622,64.844
32,0.5,20,0.77182,78.282
64,0.8,40,2.9611,75.882
48,0.1,15,0.83871,74.294
96,0.1,40,2.7981,82.476
72,0.3,15,1.1876,76.584
72,0.6,40,2.3542,75.417
8,0.8,20,0.37557,87.872
8,0.1,40,0.30322,91.092
48,0.1,40,1.3785,76.546
16,0.5,10,0.29401,81.077
32,0.8,40,1.228,64.844
8,0.6,10,0.086359,81.077
32,0.6,10,0.43409,88.791
96,0.8,10,0.93319,78.342
8,0.5,10,0.11696,64.844
96,0.3,10,0.88348,78.074
16,0.3,20,0.26604,74.6
16,0.5,15,0.37395,73.683
16,0.3,10,0.17976,97.119
64,0.6,15,1.1325,65.08
16,0.3,10,0.19401,70.08
96,0.8,15,2.6118,64.844
96,0.5,30,3.2772,64.844
48,0.5,30,1.6282,76.584
8,0.5,20,0.26727,81.073
16,0.6,20,0.38322,75.657
96,0.6,40,4.8688,64.844
8,0.5,20,0.14052,87.872
96,0.1,10,0.82402,78.337
48,0.3,30,2.324,75.563
48,0.1,40,1.6551,73.979
32,0.5,30,1.3415,74.6
16,0.8,10,0.22857,79.796
48,0.8,40,2.9572,76.546
96,0.3,20,1.863,75.882
32,0.3,30,1.0945,75.877
64,0.1,40,1.8334,82.202
32,0.6,20,0.73878,71.141
64,0.5,15,2.4554,68.758
48,0.8,40,2.5047,76.546
16,0.1,30,0.37804,75.882
48,0.5,20,1.0082,73.811
64,0.1,40,4.5297,64.844
8,0.1,30,0.40156,86.218
8,0.8,20,0.17866,78.342
64,0.1,15,1.2538,79.024
64,0.6,15,1.1971,78.337
8,0.6,15,0.17243,92.941
8,0.1,20,0.23966,109.42
96,0.6,15,2.1823,68.83
32,0.1,10,0.28766,92.451
8,0.3,15,0.3417,72.303
48,0.6,40,4.1095,64.844
96,0.8,40,5.7404,64.844
96,0.3,40,3.191,77.59
32,0.8,20,1.1108,79.749
96,0.3,15,1.6449,75.657
8,0.3,40,0.25819,78.702
96,0.5,20,1.8272,75.877
96,0.8,20,3.0184,64.844
8,0.3,20,0.18849,85.457
16,0.6,30,0.4487,76.546
64,0.1,15,1.3057,64.844
96,0.5,15,2.0971,74.294
16,0.5,20,0.42589,82.202
16,0.5,30,0.89275,69.583
48,0.6,20,1.0023,69.395
48,0.1,10,0.68011,88.219
32,0.5,40,1.3574,76.584
64,0.5,10,0.84801,76.228
16,0.6,30,0.66427,78.342
16,0.8,30,0.75434,75.657
16,0.6,15,0.28913,70.08
16,0.1,30,0.42459,87.966
96,0.8,15,1.7899,73.811
48,0.8,30,2.2929,64.844
72,0.5,20,1.5498,64.844
96,0.6,40,8.3626,64.844
48,0.1,40,2.6938,73.979
16,0.8,20,0.31001,89.448
48,0.8,15,1.0269,75.58
64,0.8,40,2.5938,73.811
96,0.1,40,7.2116,64.844
32,0.3,15,0.59843,81.788
64,0.6,40,2.7264,64.844
64,0.3,20,1.0031,80.001
16,0.6,15,0.29378,83.448
8,0.6,40,0.58024,76.584
8,0.6,15,0.21932,77
96,0.6,30,4.7298,75.882
96,0.8,30,3.268,64.844
64,0.5,20,1.7774,73.811
8,0.5,10,0.13329,85.132
16,0.5,40,0.7609,79.571
64,0.5,40,2.1366,64.844
8,0.3,20,0.2693,87.746
64,0.6,15,1.8535,68.758
72,0.1,10,0.62999,83.269
96,0.3,20,1.4917,82.506
96,0.8,15,1.247,76.546
32,0.3,40,1.182,75.142
32,0.5,30,0.75745,77.119
32,0.3,20,0.82027,76.151
8,0.8,15,0.2233,73.811
32,0.5,10,0.49022,73.334
72,0.3,10,1.9916,64.844
16,0.6,20,0.47865,77.59
8,0.8,10,0.15669,87.926
64,0.5,20,1.8298,75.882
96,0.6,15,2.1009,74.6
64,0.8,10,1.3825,75.882
64,0.3,40,2.0784,75.877
72,0.8,40,2.9173,73.057
16,0.5,20,0.30029,64.844
8,0.5,15,0.27176,75.58
48,0.1,10,0.86727,84.629
48,0.8,20,1.1597,73.377
96,0.8,20,3.3959,64.844
8,0.3,30,0.74606,75.877
96,0.8,10,1.6439,75.657
96,0.8,10,2.6241,64.844
48,0.5,20,0.82084,82.506
64,0.8,40,2.6396,72.231
16,0.1,15,0.25743,100.77
64,0.3,40,1.9725,75.58
64,0.5,15,1.4825,77
8,0.8,20,0.20897,82.202
32,0.6,40,1.3401,76.584
8,0.8,10,0.16877,64.844
96,0.5,15,2.737,68.758
16,0.8,30,0.77528,75.657
72,0.3,10,1.0552,75.882
8,0.1,20,0.17094,78.315
48,0.5,15,1.0134,64.844
32,0.3,30,1.3212,73.811
64,0.6,40,3.9867,64.844
72,0.3,15,0.89683,73.811
16,0.5,30,0.85051,78.418
72,0.5,30,2.4379,73.975
96,0.8,10,1.5317,64.844
64,0.6,30,2.5671,78.282
72,0.5,20,1.4541,75.417
8,0.5,20,0.37682,84.846
16,0.6,30,0.92588,77.59
64,0.8,10,0.88106,72.042
8,0.5,40,0.63672,85.645
72,0.8,10,2.1074,64.844
72,0.5,40,3.6157,69.583
32,0.3,20,0.73251,73.811
8,0.3,20,0.18508,90.745
96,0.1,40,3.0352,75.563
8,0.6,40,0.65531,75.58
96,0.5,30,2.4354,75.58
48,0.8,10,0.91594,68.758
96,0.5,15,1.5664,73.811
64,0.3,20,2.6826,75.58
16,0.6,30,0.87011,77.59
8,0.3,15,0.19383,91.358
72,0.1,40,2.6868,75.657
48,0.6,10,0.63379,73.811
64,0.8,40,5.2339,69.583
72,0.6,20,2.2957,75.657
32,0.3,40,1.494,75.882
72,0.1,20,2.3369,83.84
48,0.1,20,1.3524,76.584
8,0.1,20,0.27148,93.504
48,0.6,10,0.54707,76.687
64,0.6,40,2.3453,73.811
16,0.3,40,0.82469,75.657
8,0.3,10,0.12603,73.811
16,0.6,10,0.19236,78.078
48,0.5,20,0.92518,76.905
8,0.5,10,0.16273,109.44
16,0.1,30,0.68409,92.058
64,0.5,10,0.61167,76.546
72,0.3,10,1.2087,75.411
48,0.5,30,1.9251,64.844
48,0.5,40,3.0136,73.811
96,0.5,15,1.8693,69.191
64,0.8,10,1.0412,64.844
64,0.8,15,1.5725,75.563
64,0.1,10,0.79541,81.077
32,0.6,15,0.42844,75.882
72,0.5,20,1.7212,75.563
64,0.6,20,1.8819,72.231
72,0.1,30,2.7877,74.294
16,0.8,15,0.26005,68.758
48,0.3,20,0.88804,73.811
48,0.5,40,3.6692,73.975
72,0.3,15,1.1245,78.828
8,0.1,40,0.32606,97.536
16,0.8,40,0.72078,75.657
16,0.8,20,0.32947,83.3
64,0.8,30,4.7001,73.811
96,0.3,10,1.9144,73.811
72,0.5,40,4.2599,64.844
72,0.8,20,1.8513,75.657
96,0.8,40,7.5453,73.811
16,0.3,10,0.16258,75.657
72,0.1,40,3.3763,65.205
96,0.8,30,3.7055,73.057
96,0.3,10,2.3675,75.657
8,0.5,10,0.17009,94.745
72,0.1,15,1.5868,78.118
32,0.3,30,1.4661,78.315
48,0.3,20,1.2493,72.868
32,0.8,20,0.63897,76.546
96,0.6,40,4.1915,64.844
96,0.6,40,4.6721,75.58
32,0.5,30,0.82061,86.982
72,0.8,30,3.1242,64.844
8,0.3,15,0.13956,91.057
96,0.5,40,4.6175,64.844
96,0.6,15,2.0864,64.844
48,0.8,20,1.2568,64.844
72,0.6,30,2.7783,73.979
64,0.3,30,1.4736,73.811
72,0.5,40,3.2096,73.979
32,0.1,20,0.63087,73.811
16,0.5,10,0.19173,83.84
8,0.1,30,0.33561,73.811
64,0.1,40,2.7098,91.217
16,0.3,20,0.4043,74.819
8,0.8,15,0.22325,73.811
64,0.3,15,1.6474,80.949
8,0.5,40,0.33957,78.337
72,0.1,15,0.8655,82.967
48,0.1,15,1.3972,78.418
8,0.8,30,0.27356,75.538
64,0.8,30,2.1346,73.811
96,0.6,30,3.1044,69.191
96,0.5,30,4.2512,64.844
16,0.8,40,1.0894,75.417
48,0.5,20,1.4544,78.282
16,0.3,40,1.2398,83.653
72,0.3,40,3.3019,72.231
8,0.3,40,0.35031,83.269
16,0.8,10,0.27607,83.173
96,0.5,30,6.2901,64.844
16,0.8,30,1.0032,64.844
48,0.8,30,1.5692,74.294
72,0.3,20,1.2267,72.231
8,0.6,40,0.46104,76.584
8,0.3,10,0.23054,78.418
72,0.8,15,1.0924,74.6
96,0.6,10,1.2389,75.21
32,0.5,10,0.4607,68.231
72,0.6,30,2.4353,78.342
64,0.5,10,0.737,75.657
64,0.3,15,1.3461,64.844
32,0.5,40,1.6752,64.844
64,0.8,40,4.0214,68.758
16,0.6,10,0.20203,79.355
16,0.8,30,0.82693,75.563
64,0.8,40,2.8112,77.59
72,0.8,20,2.2987,75.657
8,0.5,30,0.27274,81.778
96,0.8,30,6.3825,65.08
32,0.1,40,2.5113,75.35
64,0.5,30,2.226,67.816
32,0.1,30,0.77766,86.125
96,0.3,20,1.8996,75.657
16,0.8,10,0.1526,82.691
32,0.6,10,0.45003,72.231
8,0.8,30,0.46515,73.811
16,0.5,30,0.58553,76.172
32,0.3,40,1.8484,73.811
64,0.5,20,1.9911,68.758
8,0.5,15,0.1951,82.691
96,0.3,30,4.9283,64.844
72,0.6,20,2.138,64.844
16,0.5,15,0.28966,88.882
8,0.6,15,0.21982,85.457
8,0.5,15,0.11709,80.439
16,0.5,40,0.68248,76.417
72,0.1,20,1.7986,75.657
72,0.3,40,4.5993,73.811
16,0.3,40,0.62303,94.77
48,0.5,10,0.8944,75.882
48,0.1,30,1.448,79.571
16,0.5,30,0.47885,77.59
64,0.3,30,2.0225,64.844
8,0.6,10,0.15482,74.6
16,0.8,40,0.59709,64.844
