4,0.1,5,0.082665,89.726
4,0.1,10,0.10761,87.251
4,0.1,15,0.16776,85.485
4,0.1,20,0.19563,85.283
4,0.1,25,0.21495,82.102
4,0.1,30,0.29688,80.019
4,0.2,5,0.060806,83.25
4,0.2,10,0.12932,83.614
4,0.2,15,0.15482,85.098
4,0.2,20,0.18064,78.835
4,0.2,25,0.22902,83.43
4,0.2,30,0.26534,77.307
4,0.4,5,0.053508,84.96
4,0.4,10,0.094025,87.355
4,0.4,15,0.12904,83.838
4,0.4,20,0.25025,76.054
4,0.4,25,0.23387,79.672
4,0.4,30,0.20329,82.523
4,0.6,5,0.074283,93.764
4,0.6,10,0.15295,82.009
4,0.6,15,0.209,79.242
4,0.6,20,0.20513,78.888
4,0.6,25,0.25726,78.32
4,0.6,30,0.33338,76.349
8,0.1,5,0.10592,94.488
8,0.1,10,0.18025,78.856
8,0.1,15,0.23126,86.361
8,0.1,20,0.2914,79.389
8,0.1,25,0.40316,81.969
8,0.1,30,0.42015,79.607
8,0.2,5,0.097831,88.294
8,0.2,10,0.17234,79.914
8,0.2,15,0.19979,77.742
8,0.2,20,0.32067,80.716
8,0.2,25,0.44336,76.692
8,0.2,30,0.57813,79.518
8,0.4,5,0.12568,81.493
8,0.4,10,0.19823,81.783
8,0.4,15,0.35217,77.554
8,0.4,20,0.41236,78.025
8,0.4,25,0.5096,79.841
8,0.4,30,0.72595,78.563
8,0.6,5,0.16221,78.978
8,0.6,10,0.29607,75.501
8,0.6,15,0.39532,78.762
8,0.6,20,0.35668,75.001
8,0.6,25,0.6394,75.068
8,0.6,30,0.55303,76.521
16,0.1,5,0.17073,84.644
16,0.1,10,0.28514,82.056
16,0.1,15,0.41053,82.168
16,0.1,20,0.56149,81.725
16,0.1,25,0.64714,75.823
16,0.1,30,1.0806,79.986
16,0.2,5,0.27562,79.842
16,0.2,10,0.51395,79.198
16,0.2,15,0.6323,74.981
16,0.2,20,0.77546,79.261
16,0.2,25,1.1233,76.981
16,0.2,30,1.1264,77.996
16,0.4,5,0.26083,80.022
16,0.4,10,0.46063,77.308
16,0.4,15,0.69064,72.815
16,0.4,20,0.7173,75.639
16,0.4,25,1.0453,73.819
16,0.4,30,1.0453,74.418
16,0.6,5,0.23854,80.106
16,0.6,10,0.49207,75.523
16,0.6,15,0.65521,76.554
16,0.6,20,0.95517,74.214
16,0.6,25,1.0782,70.514
16,0.6,30,1.3178,72.898
32,0.1,5,0.40337,78.755
32,0.1,10,0.70874,77.295
32,0.1,15,1.3642,73.931
32,0.1,20,1.4266,76.9
32,0.1,25,1.5081,78.952
32,0.1,30,1.7061,76.027
32,0.2,5,0.44193,77.129
32,0.2,10,0.75421,76.416
32,0.2,15,1.1155,74.514
32,0.2,20,1.4699,72.307
32,0.2,25,1.9583,71.44
32,0.2,30,2.0959,75.164
32,0.4,5,0.49527,76.608
32,0.4,10,0.96814,74.481
32,0.4,15,1.0854,72.551
32,0.4,20,1.6041,72.924
32,0.4,25,1.9274,72.336
32,0.4,30,2.5199,72.31
32,0.6,5,0.46413,76.071
32,0.6,10,0.65307,73.286
32,0.6,15,1.448,71.408
32,0.6,20,1.4927,71.042
32,0.6,25,1.6775,70.065
32,0.6,30,2.1068,68.949
48,0.1,5,0.70039,73.538
48,0.1,10,1.0824,76.237
48,0.1,15,2.0267,73.629
48,0.1,20,1.9874,74.638
48,0.1,25,2.5804,75.281
48,0.1,30,3.5615,75.461
48,0.2,5,0.6449,77.013
48,0.2,10,1.0621,73.879
48,0.2,15,1.4443,74.334
48,0.2,20,1.8855,73.03
48,0.2,25,2.2737,72.216
48,0.2,30,3.0879,76.364
48,0.4,5,0.78855,72.736
48,0.4,10,1.4157,72.181
48,0.4,15,1.6872,73.42
48,0.4,20,2.6669,68.514
48,0.4,25,3.0002,69.85
48,0.4,30,3.1797,71.394
48,0.6,5,0.7415,72.54
48,0.6,10,1.2951,70.904
48,0.6,15,1.6574,71.661
48,0.6,20,1.9392,72.406
48,0.6,25,3.1484,69.472
48,0.6,30,3.2363,70.784
64,0.1,5,0.89919,75.609
64,0.1,10,1.9267,74.742
64,0.1,15,2.1765,71.714
64,0.1,20,2.6747,72.115
64,0.1,25,3.2212,73.313
64,0.1,30,3.8996,71.744
64,0.2,5,0.75969,75.268
64,0.2,10,1.5976,75.123
64,0.2,15,2.3347,71.285
64,0.2,20,2.49,71.129
64,0.2,25,3.0117,70.805
64,0.2,30,4.2525,69.059
64,0.4,5,1.0894,72.616
64,0.4,10,1.4549,69.938
64,0.4,15,2.1337,70.901
64,0.4,20,3.3851,68.972
64,0.4,25,3.8339,70.303
64,0.4,30,4.3623,69.315
64,0.6,5,0.94864,70.903
64,0.6,10,1.5694,70.924
64,0.6,15,2.1818,69.596
64,0.6,20,3.0694,70.061
64,0.6,25,3.7904,69.533
64,0.6,30,4.7036,68.003
