4,0.1,5,0.075824,87.525
4,0.1,10,0.11344,90.12
4,0.1,15,0.15962,82.075
4,0.1,20,0.22994,84.585
4,0.1,25,0.28497,81.397
4,0.1,30,0.28597,81.76
4,0.2,5,0.051098,90.457
4,0.2,10,0.088997,86.575
4,0.2,15,0.14771,84.368
4,0.2,20,0.20471,80.743
4,0.2,25,0.2982,80.056
4,0.2,30,0.23527,89.096
4,0.4,5,0.067066,94.271
4,0.4,10,0.10379,81.029
4,0.4,15,0.11762,85.147
4,0.4,20,0.25735,84.091
4,0.4,25,0.20874,78.645
4,0.4,30,0.30907,78.153
4,0.6,5,0.067544,94.085
4,0.6,10,0.11515,78.793
4,0.6,15,0.19257,80.707
4,0.6,20,0.26803,74.778
4,0.6,25,0.28194,79.029
4,0.6,30,0.31794,73.805
8,0.1,5,0.092463,91.932
8,0.1,10,0.18172,92.634
8,0.1,15,0.23083,87.345
8,0.1,20,0.35024,81.576
8,0.1,25,0.42976,82.436
8,0.1,30,0.37598,83.305
8,0.2,5,0.081618,95.233
8,0.2,10,0.16128,81.658
8,0.2,15,0.2719,80.91
8,0.2,20,0.32865,82.454
8,0.2,25,0.37974,80.473
8,0.2,30,0.55302,81.805
8,0.4,5,0.15809,82.159
8,0.4,10,0.2514,80.776
8,0.4,15,0.33851,81.924
8,0.4,20,0.40215,78.863
8,0.4,25,0.47176,76.497
8,0.4,30,0.65954,76.404
8,0.6,5,0.14677,88.984
8,0.6,10,0.25308,76.782
8,0.6,15,0.40718,74.835
8,0.6,20,0.41804,76.275
8,0.6,25,0.73269,72.376
8,0.6,30,0.70352,74.388
16,0.1,5,0.18665,82.409
16,0.1,10,0.35532,82.38
16,0.1,15,0.54138,83.23
16,0.1,20,0.65793,77.55
16,0.1,25,0.83683,78.918
16,0.1,30,0.88597,77.493
16,0.2,5,0.26076,82.329
16,0.2,10,0.59466,76.311
16,0.2,15,0.67341,83.148
16,0.2,20,1.0947,74.778
16,0.2,25,1.0704,78.242
16,0.2,30,1.1928,77.471
16,0.4,5,0.23202,81.481
16,0.4,10,0.45005,78.85
16,0.4,15,0.76027,75.639
16,0.4,20,0.73941,73.315
16,0.4,25,1.2295,71.955
16,0.4,30,1.2262,74.716
16,0.6,5,0.3078,77.734
16,0.6,10,0.51998,78.651
16,0.6,15,0.88561,73.199
16,0.6,20,0.85342,73.935
16,0.6,25,1.2661,71.12
16,0.6,30,1.3907,74.303
32,0.1,5,0.45004,80.131
32,0.1,10,0.79551,79.035
32,0.1,15,1.3035,78.326
32,0.1,20,1.6785,74.487
32,0.1,25,1.7735,75.626
32,0.1,30,2.2619,75.27
32,0.2,5,0.54225,81.898
32,0.2,10,0.9758,77.158
32,0.2,15,1.3868,72.756
32,0.2,20,1.5256,77.464
32,0.2,25,2.0555,72.033
32,0.2,30,1.9873,77.347
32,0.4,5,0.55645,76.603
32,0.4,10,0.92575,76.337
32,0.4,15,1.0994,73.623
32,0.4,20,1.5333,75.088
32,0.4,25,2.2207,69.588
32,0.4,30,1.9098,72.534
32,0.6,5,0.54223,75.153
32,0.6,10,0.93395,71.985
32,0.6,15,1.3351,72.823
32,0.6,20,1.7099,70.918
32,0.6,25,1.9051,69.293
32,0.6,30,2.3402,69.723
48,0.1,5,0.74943,77.368
48,0.1,10,1.3345,76.433
48,0.1,15,1.7594,75.072
48,0.1,20,2.5203,73.76
48,0.1,25,2.8312,74.303
48,0.1,30,3.5429,72.593
48,0.2,5,0.74355,75.761
48,0.2,10,1.1982,74.017
48,0.2,15,1.8073,71.686
48,0.2,20,2.3978,72.976
48,0.2,25,3.0382,71.503
48,0.2,30,3.5105,70.597
48,0.4,5,0.87053,75.721
48,0.4,10,1.4613,73.563
48,0.4,15,1.7238,71.635
48,0.4,20,2.4728,70.454
48,0.4,25,2.6562,70.668
48,0.4,30,3.7844,70.133
48,0.6,5,0.78315,74.77
48,0.6,10,1.4291,70.422
48,0.6,15,1.7307,71.205
48,0.6,20,2.1754,69.965
48,0.6,25,2.8508,71.112
48,0.6,30,3.2107,69.934
64,0.1,5,0.88902,76.771
64,0.1,10,1.5232,73.227
64,0.1,15,2.3106,72.973
64,0.1,20,2.6975,71.855
64,0.1,25,3.7198,74.138
64,0.1,30,4.7641,73.177
64,0.2,5,1.0315,75.342
64,0.2,10,1.5834,75.211
64,0.2,15,2.511,70.861
64,0.2,20,3.3975,71.419
64,0.2,25,3.8238,70.875
64,0.2,30,4.2362,71.134
64,0.4,5,1.135,69.673
64,0.4,10,1.6083,72.108
64,0.4,15,1.8912,70.664
64,0.4,20,3.2982,69.616
64,0.4,25,3.9847,68.976
64,0.4,30,4.3838,69.733
64,0.6,5,1.0925,72.215
64,0.6,10,1.6264,71.705
64,0.6,15,2.1133,71.161
64,0.6,20,2.9567,70.126
64,0.6,25,3.2663,68.54
64,0.6,30,3.8513,69.6
